Order ID,Order Date,Ship Date,DateKey,CustomerKey,ProductKey,GeoKey,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode
ORD-103159,2023-04-09,2023-04-11,20230409,105,31,8,1262.67,203.18,5,0.1,32.79,Credit Card
ORD-103160,2023-09-19,2023-09-24,20230919,157,22,40,11.2,0.03,1,0.1,12.06,Debit Card
ORD-103161,2024-09-09,2024-09-12,20240909,349,31,28,555.18,108.66,2,0.0,22.66,Credit Card
ORD-103162,2024-08-28,2024-09-04,20240828,643,9,33,1083.5,140.68,1,0.1,31.45,Credit Card
ORD-103163,2022-08-04,2022-08-07,20220804,464,6,33,1698.07,360.61,2,0.0,37.03,Debit Card
ORD-103164,2024-12-01,2024-12-03,20241201,623,1,15,1252.0,342.13,5,0.0,24.1,Credit Card
ORD-103165,2022-09-13,2022-09-15,20220913,606,19,37,8.83,0.03,1,0.05,10.77,Credit Card
ORD-103166,2023-04-04,2023-04-09,20230404,206,1,6,678.29,170.56,3,0.05,16.57,Credit Card
ORD-103167,2022-06-06,2022-06-10,20220606,101,16,22,378.53,69.41,1,0.05,18.0,Credit Card
ORD-103168,2023-02-18,2023-02-23,20230218,49,15,32,152.77,38.88,2,0.1,15.5,Online
ORD-103169,2022-12-31,2023-01-05,20221231,375,31,13,804.74,146.95,3,0.05,17.0,Cash
ORD-103170,2023-08-16,2023-08-17,20230816,811,8,30,106.04,14.79,1,0.2,12.27,Credit Card
ORD-103171,2024-05-29,2024-06-02,20240529,28,7,26,1322.95,452.67,3,0.0,29.61,Online
ORD-103172,2022-11-11,2022-11-15,20221111,130,1,19,531.81,142.52,2,0.0,18.25,Cash
ORD-103173,2024-01-25,2024-01-28,20240125,679,8,4,206.38,31.57,2,0.2,15.93,UPI
ORD-103174,2023-05-04,2023-05-08,20230504,447,13,30,277.39,89.89,3,0.0,20.56,Credit Card
ORD-103175,2022-10-30,2022-11-02,20221030,821,9,29,2315.15,357.42,2,0.05,37.14,Credit Card
ORD-103176,2024-02-15,2024-02-20,20240215,72,21,10,48.09,14.24,3,0.0,14.28,Online
ORD-103177,2024-07-08,2024-07-13,20240708,789,27,14,69.0,11.9,1,0.05,11.35,Online
ORD-103178,2022-12-12,2022-12-17,20221212,615,4,21,566.67,162.42,3,0.0,21.67,Credit Card
ORD-103179,2023-11-02,2023-11-04,20231102,134,23,1,11.37,1.06,2,0.1,11.92,Credit Card
ORD-103180,2024-02-11,2024-02-15,20240211,28,6,32,3315.43,714.69,4,0.0,42.0,Online
ORD-103181,2022-07-09,2022-07-14,20220709,762,32,32,36.21,8.74,1,0.05,14.34,Debit Card
ORD-103182,2024-09-22,2024-09-26,20240922,255,14,7,23.08,6.11,1,0.05,14.2,Cash
ORD-103183,2024-06-19,2024-06-24,20240619,280,21,10,12.77,0.65,1,0.1,11.28,Debit Card
ORD-103184,2024-11-03,2024-11-07,20241103,705,23,36,24.41,4.33,4,0.0,22.51,Online
ORD-103185,2024-05-13,2024-05-14,20240513,766,32,5,36.68,8.34,1,0.1,13.9,UPI
ORD-103186,2023-04-09,2023-04-13,20230409,617,27,22,74.81,14.71,1,0.0,11.42,Debit Card
ORD-103187,2023-06-16,2023-06-20,20230616,74,21,29,72.74,16.1,6,0.2,20.5,Credit Card
ORD-103188,2023-06-07,2023-06-13,20230607,42,32,14,171.76,55.17,5,0.1,19.04,Debit Card
ORD-103189,2023-03-14,2023-03-19,20230314,325,31,32,808.37,114.85,3,0.15,18.3,Debit Card
ORD-103190,2023-08-29,2023-09-02,20230829,151,17,11,124.68,24.42,1,0.1,15.73,Online
ORD-103191,2024-10-17,2024-10-22,20241017,341,5,36,294.35,68.34,2,0.05,14.99,UPI
ORD-103192,2022-01-09,2022-01-13,20220109,95,27,31,74.33,13.55,1,0.0,14.39,Credit Card
ORD-103193,2023-10-01,2023-10-06,20231001,773,12,28,862.43,128.72,2,0.1,26.47,Online
ORD-103194,2024-07-30,2024-08-04,20240730,336,28,22,19.64,0.43,2,0.15,16.74,Debit Card
ORD-103195,2023-09-21,2023-09-23,20230921,342,1,6,1106.71,213.19,6,0.2,23.28,Credit Card
ORD-103196,2024-03-28,2024-03-31,20240328,725,31,20,1266.76,256.74,4,0.0,26.52,Debit Card
ORD-103197,2023-06-08,2023-06-13,20230608,752,30,36,483.72,113.52,2,0.1,21.16,Debit Card
ORD-103198,2023-12-16,2023-12-17,20231216,799,9,19,2208.49,298.25,2,0.1,31.25,Cash
ORD-103199,2023-07-16,2023-07-19,20230716,511,22,10,48.05,13.49,4,0.0,19.13,Online
ORD-103200,2024-01-14,2024-01-16,20240114,455,4,2,355.92,92.12,2,0.05,21.54,Debit Card
ORD-103201,2023-09-25,2023-10-01,20230925,604,24,23,17.6,3.56,2,0.05,10.96,Online
ORD-103202,2024-01-24,2024-01-27,20240124,266,25,4,160.37,47.55,5,0.05,19.92,Debit Card
ORD-103203,2022-06-03,2022-06-04,20220603,122,12,21,2541.73,397.46,6,0.1,26.33,Credit Card
ORD-103204,2022-04-10,2022-04-12,20220410,648,15,2,169.5,51.22,2,0.0,13.48,Debit Card
ORD-103205,2024-04-26,2024-04-27,20240426,663,20,24,9.56,-1.34,2,0.2,14.76,Online
ORD-103206,2022-03-06,2022-03-09,20220306,553,27,13,70.06,11.85,1,0.05,12.19,UPI
ORD-103207,2024-11-11,2024-11-14,20241111,136,12,27,429.71,77.76,1,0.0,23.38,Credit Card
ORD-103208,2023-03-28,2023-03-31,20230328,29,20,17,16.19,0.79,3,0.15,17.17,Debit Card
ORD-103209,2023-09-22,2023-09-29,20230922,522,29,12,745.7,171.12,1,0.0,22.41,Cash
ORD-103210,2024-04-10,2024-04-13,20240410,345,6,23,2509.38,489.41,3,0.05,35.61,Credit Card
ORD-103211,2023-12-20,2023-12-24,20231220,172,24,9,16.57,2.2,2,0.15,11.7,Debit Card
ORD-103212,2024-10-07,2024-10-10,20241007,517,17,9,447.63,119.04,3,0.0,18.0,Credit Card
ORD-103213,2024-06-10,2024-06-16,20240610,194,23,21,9.44,-1.62,2,0.25,15.43,Debit Card
ORD-103214,2024-11-29,2024-12-03,20241129,628,26,4,56.33,13.98,5,0.05,22.83,Online
ORD-103215,2024-06-15,2024-06-17,20240615,253,1,2,218.97,47.29,1,0.1,15.05,Debit Card
ORD-103216,2024-02-06,2024-02-10,20240206,235,7,15,2803.36,967.24,6,0.0,39.81,Credit Card
ORD-103217,2024-06-01,2024-06-05,20240601,585,32,22,100.07,30.04,3,0.1,17.1,Online
ORD-103218,2022-07-10,2022-07-11,20220710,499,4,24,775.17,224.13,4,0.0,24.05,Debit Card
ORD-103219,2022-09-19,2022-09-21,20220919,835,22,35,13.0,1.88,1,0.05,9.48,Online
ORD-103220,2024-11-27,2024-11-30,20241127,126,19,33,15.76,2.26,2,0.15,11.09,Debit Card
ORD-103221,2022-10-20,2022-10-23,20221020,373,22,18,92.59,26.65,8,0.05,29.68,Credit Card
ORD-103222,2024-05-18,2024-05-19,20240518,518,9,10,5109.96,293.31,6,0.3,37.96,Cash
ORD-103223,2024-07-27,2024-08-01,20240727,745,17,1,212.92,33.26,2,0.25,14.47,Credit Card
ORD-103224,2024-05-25,2024-05-29,20240525,787,28,9,21.1,1.77,2,0.1,15.43,Online
ORD-103225,2024-11-08,2024-11-13,20241108,563,5,6,298.87,68.34,2,0.05,18.22,Debit Card
ORD-103226,2023-11-07,2023-11-11,20231107,42,18,18,530.34,118.08,5,0.15,26.3,UPI
ORD-103227,2023-07-26,2023-07-29,20230726,807,12,4,429.3,78.37,1,0.0,21.41,Credit Card
ORD-103228,2022-04-11,2022-04-18,20220411,440,25,2,34.27,7.03,1,0.05,13.2,Online
ORD-103229,2024-01-23,2024-01-26,20240123,548,4,36,545.24,132.98,3,0.1,25.1,Online
ORD-103230,2024-05-18,2024-05-24,20240518,460,9,28,3894.01,682.67,3,0.0,52.15,Online
ORD-103231,2024-08-23,2024-08-27,20240823,207,26,29,10.46,-0.55,1,0.1,12.64,Credit Card
ORD-103232,2024-08-28,2024-09-01,20240828,372,2,7,428.35,85.65,1,0.25,24.53,Credit Card
ORD-103233,2023-09-28,2023-10-05,20230928,498,31,10,1241.35,202.4,5,0.1,24.66,Credit Card
ORD-103234,2024-12-15,2024-12-16,20241215,518,16,18,2216.82,389.92,6,0.1,26.01,Debit Card
ORD-103235,2022-05-19,2022-05-24,20220519,33,25,7,131.43,39.01,4,0.0,23.74,Cash
ORD-103236,2024-12-11,2024-12-15,20241211,350,19,40,7.95,-0.12,1,0.1,9.65,Debit Card
ORD-103237,2022-10-22,2022-10-25,20221022,206,9,1,11858.77,1638.64,10,0.1,61.68,Cash
ORD-103238,2024-03-23,2024-03-28,20240323,262,18,24,189.03,39.8,2,0.15,15.92,Credit Card
ORD-103239,2022-10-04,2022-10-06,20221004,282,21,31,104.81,29.66,8,0.1,23.07,Online
ORD-103240,2024-10-06,2024-10-10,20241006,733,4,6,180.87,41.99,1,0.1,14.4,Debit Card
ORD-103241,2023-10-17,2023-10-19,20231017,819,24,32,17.76,2.18,2,0.05,15.09,Cash
ORD-103242,2024-10-29,2024-11-04,20241029,721,12,20,832.77,140.11,2,0.05,27.98,Debit Card
ORD-103243,2023-08-08,2023-08-13,20230808,289,9,22,1020.65,112.58,1,0.15,28.28,Debit Card
ORD-103244,2023-06-15,2023-06-19,20230615,153,27,32,372.68,85.19,5,0.0,22.81,Debit Card
ORD-103245,2023-10-14,2023-10-15,20231014,231,1,9,233.31,59.16,1,0.0,17.63,Online
ORD-103246,2023-06-20,2023-06-23,20230620,257,3,19,1178.76,210.22,1,0.15,39.28,Online
ORD-103247,2024-08-23,2024-08-27,20240823,302,14,37,35.93,-4.79,2,0.25,17.42,Online
ORD-103248,2023-12-23,2023-12-27,20231223,106,24,3,42.92,9.89,5,0.1,20.8,Credit Card
ORD-103249,2024-03-27,2024-04-03,20240327,771,11,13,89.33,26.15,2,0.05,17.17,Online
ORD-103250,2024-04-30,2024-05-01,20240430,767,4,37,2032.3,596.43,10,0.0,37.89,Debit Card
ORD-103251,2023-09-14,2023-09-17,20230914,304,30,37,665.66,131.33,3,0.2,24.17,Debit Card
ORD-103252,2024-08-15,2024-08-19,20240815,341,6,37,1824.25,352.15,2,0.05,36.29,Credit Card
ORD-103253,2022-08-26,2022-08-30,20220826,848,2,18,576.85,163.95,1,0.05,26.02,Debit Card
ORD-103254,2022-07-16,2022-07-23,20220716,335,10,23,90.97,31.04,3,0.05,15.28,Credit Card
ORD-103255,2023-06-25,2023-07-02,20230625,405,1,20,1208.01,329.68,5,0.0,24.46,Credit Card
ORD-103256,2022-05-14,2022-05-16,20220514,522,9,5,4909.01,865.47,4,0.0,51.85,Credit Card
ORD-103257,2024-03-28,2024-04-01,20240328,331,7,2,3225.69,989.58,8,0.1,29.67,Online
ORD-103258,2024-07-19,2024-07-22,20240719,328,32,32,41.95,11.81,1,0.0,14.2,Online
ORD-103259,2023-01-05,2023-01-08,20230105,662,1,3,463.49,124.28,2,0.0,15.72,Credit Card
ORD-103260,2022-09-02,2022-09-06,20220902,162,12,18,1039.84,-65.4,3,0.25,30.25,Online
ORD-103261,2022-05-29,2022-06-02,20220529,849,8,21,353.31,65.22,3,0.15,15.54,Credit Card
ORD-103262,2022-11-03,2022-11-05,20221103,12,21,15,32.12,7.8,2,0.0,14.41,Debit Card
ORD-103263,2023-09-06,2023-09-10,20230906,436,13,36,334.67,102.49,4,0.05,22.71,Credit Card
ORD-103264,2024-05-30,2024-06-04,20240530,730,29,30,3008.07,708.68,4,0.0,37.89,Cash
ORD-103265,2024-03-01,2024-03-08,20240301,458,28,1,23.41,4.09,2,0.0,13.72,Credit Card
ORD-103266,2023-11-10,2023-11-14,20231110,167,3,31,1154.56,231.92,1,0.1,30.1,Credit Card
ORD-103267,2024-10-07,2024-10-11,20241007,141,12,14,962.46,184.74,2,0.0,22.15,Debit Card
ORD-103268,2022-12-06,2022-12-10,20221206,305,15,6,161.87,43.81,2,0.05,18.2,Credit Card
ORD-103269,2022-04-01,2022-04-04,20220401,732,25,38,59.58,13.88,2,0.1,14.83,Cash
ORD-103270,2022-09-16,2022-09-19,20220916,120,32,5,158.58,54.89,4,0.0,24.4,Credit Card
ORD-103271,2023-11-26,2023-11-30,20231126,53,21,14,29.19,6.01,2,0.05,14.52,Credit Card
ORD-103272,2024-04-30,2024-05-03,20240430,686,10,34,47.23,12.73,2,0.15,12.22,Credit Card
ORD-103273,2023-01-20,2023-01-26,20230120,10,19,20,46.72,13.82,5,0.0,20.59,Credit Card
ORD-103274,2022-08-01,2022-08-03,20220801,268,2,10,449.98,92.65,1,0.25,18.14,Credit Card
ORD-103275,2024-07-08,2024-07-11,20240708,800,26,22,24.1,5.47,2,0.0,12.6,Online
ORD-103276,2022-09-26,2022-09-29,20220926,260,6,26,1746.08,374.31,2,0.0,28.08,Debit Card
ORD-103277,2023-01-29,2023-02-03,20230129,303,15,32,228.97,68.82,3,0.0,19.27,Debit Card
ORD-103278,2022-02-01,2022-02-05,20220201,644,13,11,77.29,20.17,1,0.1,10.83,Debit Card
ORD-103279,2023-10-14,2023-10-15,20231014,268,20,20,5.96,-1.95,1,0.1,13.07,Credit Card
ORD-103280,2023-02-05,2023-02-10,20230205,630,14,36,205.26,90.37,8,0.0,35.04,Credit Card
ORD-103281,2022-03-30,2022-04-05,20220330,686,6,5,3745.89,810.74,4,0.0,38.16,UPI
ORD-103282,2022-07-28,2022-08-01,20220728,546,31,7,752.09,121.35,3,0.1,18.59,Cash
ORD-103283,2022-08-03,2022-08-04,20220803,834,20,37,19.2,3.13,3,0.0,17.39,UPI
ORD-103284,2023-07-16,2023-07-19,20230716,846,18,39,94.71,14.37,1,0.25,13.07,Credit Card
ORD-103285,2024-12-01,2024-12-07,20241201,62,26,37,18.24,0.63,2,0.2,15.39,Credit Card
ORD-103286,2024-03-17,2024-03-18,20240317,433,12,11,801.71,118.93,2,0.1,26.69,Credit Card
ORD-103287,2024-05-19,2024-05-24,20240519,59,23,20,11.49,0.51,2,0.1,13.65,UPI
ORD-103288,2024-01-31,2024-02-05,20240131,444,2,22,449.94,91.09,1,0.25,22.57,Cash
ORD-103289,2023-07-14,2023-07-21,20230714,453,31,36,573.25,113.43,2,0.0,19.87,Debit Card
ORD-103290,2023-01-27,2023-01-29,20230127,431,3,10,1937.09,314.98,2,0.2,40.93,Debit Card
ORD-103291,2024-03-30,2024-04-01,20240330,222,27,32,106.02,10.09,2,0.25,16.61,Online
ORD-103292,2024-03-05,2024-03-10,20240305,608,6,3,832.83,174.3,1,0.0,25.49,Credit Card
ORD-103293,2023-07-18,2023-07-20,20230718,736,5,34,491.5,124.21,3,0.0,24.28,Credit Card
ORD-103294,2022-01-07,2022-01-10,20220107,523,16,10,2522.83,542.9,6,0.0,34.63,Online
ORD-103295,2024-02-14,2024-02-19,20240214,236,16,14,948.8,105.19,3,0.25,24.77,Online
ORD-103296,2024-03-26,2024-03-30,20240326,641,14,28,26.35,8.95,1,0.0,12.07,Debit Card
ORD-103297,2023-04-20,2023-04-24,20230420,169,14,6,115.73,45.15,5,0.1,23.11,Online
ORD-103298,2023-12-03,2023-12-05,20231203,24,15,7,164.88,47.81,2,0.0,18.86,Debit Card
ORD-103299,2024-08-07,2024-08-10,20240807,483,14,26,50.91,21.52,2,0.0,11.23,Cash
ORD-103300,2024-02-29,2024-03-03,20240229,517,21,38,40.88,7.05,3,0.15,19.58,Debit Card
ORD-103301,2024-01-16,2024-01-21,20240116,482,26,9,45.87,10.75,4,0.0,23.03,Credit Card
ORD-103302,2022-11-12,2022-11-16,20221112,99,25,19,37.63,10.02,1,0.0,10.08,Credit Card
ORD-103303,2022-05-10,2022-05-16,20220510,5,28,30,10.27,-0.45,1,0.2,10.1,Debit Card
ORD-103304,2024-10-08,2024-10-14,20241008,402,12,12,4150.71,650.9,10,0.1,37.76,Cash
ORD-103305,2022-12-18,2022-12-23,20221218,240,25,19,36.68,8.71,1,0.0,12.85,Credit Card
ORD-103306,2024-12-12,2024-12-17,20241212,417,12,29,394.63,47.79,1,0.15,21.3,Credit Card
ORD-103307,2024-12-18,2024-12-22,20241218,689,14,25,37.61,10.99,2,0.25,11.59,Credit Card
ORD-103308,2022-05-28,2022-05-30,20220528,636,3,17,1121.78,221.94,1,0.1,38.94,Cash
ORD-103309,2023-09-15,2023-09-20,20230915,831,8,21,360.83,78.75,3,0.05,22.43,Online
ORD-103310,2023-01-18,2023-01-22,20230118,828,19,28,42.29,7.57,6,0.2,23.08,Online
ORD-103311,2023-08-21,2023-08-25,20230821,569,29,34,1601.66,373.94,2,0.0,29.87,Credit Card
ORD-103312,2022-05-01,2022-05-06,20220501,686,13,32,328.54,102.65,4,0.05,16.49,Credit Card
ORD-103313,2023-09-17,2023-09-23,20230917,794,18,6,235.24,64.79,2,0.0,16.51,Debit Card
ORD-103314,2023-10-19,2023-10-23,20231019,649,4,26,176.81,47.12,1,0.0,16.93,Credit Card
ORD-103315,2024-02-25,2024-02-29,20240225,219,27,40,167.84,21.04,3,0.2,21.42,Debit Card
ORD-103316,2024-11-14,2024-11-16,20241114,86,21,6,45.05,12.43,3,0.0,15.96,Credit Card
ORD-103317,2022-07-23,2022-07-25,20220723,237,22,21,13.99,1.67,1,0.0,12.01,Debit Card
ORD-103318,2023-02-02,2023-02-07,20230202,244,10,10,106.82,36.11,4,0.05,18.91,Credit Card
ORD-103319,2023-05-26,2023-06-02,20230526,141,8,9,104.12,16.92,1,0.15,11.16,Online
ORD-103320,2022-11-06,2022-11-12,20221106,398,9,15,3610.83,-216.19,4,0.25,35.14,Credit Card
ORD-103321,2023-06-14,2023-06-18,20230614,275,24,8,25.23,3.66,3,0.1,18.38,Debit Card
ORD-103322,2023-03-22,2023-03-24,20230322,640,26,24,22.21,3.88,2,0.0,14.94,Credit Card
ORD-103323,2024-03-15,2024-03-18,20240315,265,1,14,211.0,43.79,1,0.1,19.57,Online
ORD-103324,2023-07-06,2023-07-12,20230706,330,4,37,137.57,-19.35,1,0.25,13.04,Online
ORD-103325,2023-07-09,2023-07-15,20230709,541,31,22,638.94,127.55,2,0.0,18.94,Credit Card
ORD-103326,2022-02-02,2022-02-04,20220202,405,5,40,842.34,200.66,6,0.05,28.35,Online
ORD-103327,2023-09-23,2023-09-26,20230923,812,32,15,36.0,8.62,1,0.05,14.45,Debit Card
ORD-103328,2024-06-10,2024-06-12,20240610,301,2,8,1808.99,571.08,3,0.0,22.29,Credit Card
ORD-103329,2024-10-16,2024-10-20,20241016,665,5,7,161.81,38.37,1,0.0,15.21,UPI
ORD-103330,2024-06-10,2024-06-11,20240610,183,25,28,183.61,59.69,5,0.0,18.31,Credit Card
ORD-103331,2024-08-13,2024-08-17,20240813,195,20,29,12.15,1.36,2,0.05,12.09,Cash
ORD-103332,2022-02-24,2022-03-02,20220224,581,32,31,339.98,123.28,8,0.0,36.32,Credit Card
ORD-103333,2023-10-18,2023-10-21,20231018,421,9,15,1016.38,108.29,1,0.15,39.08,Debit Card
ORD-103334,2024-03-05,2024-03-10,20240305,533,20,7,34.32,7.63,5,0.0,25.28,Debit Card
ORD-103335,2023-04-16,2023-04-18,20230416,827,27,1,66.99,11.68,1,0.0,14.49,Debit Card
ORD-103336,2024-04-01,2024-04-06,20240401,64,8,23,128.83,29.49,1,0.0,11.44,Online
ORD-103337,2023-09-27,2023-10-02,20230927,575,27,17,140.44,26.34,2,0.05,17.02,Credit Card
ORD-103338,2024-05-17,2024-05-21,20240517,251,21,10,14.84,2.22,1,0.05,9.76,Cash
ORD-103339,2024-04-11,2024-04-15,20240411,20,23,18,29.65,5.89,5,0.0,25.52,Credit Card
ORD-103340,2023-12-27,2023-12-29,20231227,58,14,13,141.13,60.32,6,0.05,21.21,Credit Card
ORD-103341,2024-01-13,2024-01-17,20240113,171,17,5,398.56,95.82,3,0.05,22.29,Online
ORD-103342,2024-09-01,2024-09-02,20240901,741,3,8,3136.69,581.91,3,0.15,40.18,Credit Card
ORD-103343,2022-09-03,2022-09-05,20220903,514,2,14,1579.33,433.29,3,0.1,25.49,Online
ORD-103344,2022-09-25,2022-09-28,20220925,558,2,31,1274.38,398.88,2,0.0,25.48,Online
ORD-103345,2024-06-29,2024-07-04,20240629,615,31,38,722.33,70.69,3,0.25,25.06,Cash
ORD-103346,2024-09-28,2024-10-05,20240928,666,12,17,417.73,75.91,1,0.0,21.81,Credit Card
ORD-103347,2024-09-17,2024-09-21,20240917,595,28,11,34.11,6.2,3,0.1,15.43,Credit Card
ORD-103348,2022-05-15,2022-05-17,20220515,385,28,11,21.02,1.98,2,0.15,13.55,Debit Card
ORD-103349,2023-05-23,2023-05-27,20230523,406,10,15,47.5,11.52,2,0.2,13.24,Credit Card
ORD-103350,2024-01-15,2024-01-19,20240115,597,4,28,1620.02,475.58,8,0.0,29.8,Credit Card
ORD-103351,2022-11-28,2022-12-01,20221128,485,24,6,18.5,3.57,2,0.0,13.06,Credit Card
ORD-103352,2022-06-17,2022-06-22,20220617,98,4,33,172.65,42.63,1,0.05,16.31,Credit Card
ORD-103353,2023-03-22,2023-03-25,20230322,711,2,18,1220.13,380.95,2,0.0,27.13,Credit Card
ORD-103354,2022-08-06,2022-08-11,20220806,842,11,25,45.17,11.62,1,0.1,10.67,Credit Card
ORD-103355,2023-08-28,2023-09-03,20230828,261,19,10,50.85,14.63,6,0.0,23.59,Online
ORD-103356,2023-06-26,2023-07-03,20230626,590,8,2,524.7,96.86,5,0.15,23.08,Credit Card
ORD-103357,2023-11-20,2023-11-24,20231120,184,18,36,222.78,60.82,2,0.0,17.17,Online
ORD-103358,2024-05-27,2024-06-01,20240527,369,7,40,2600.66,791.69,6,0.1,41.47,Credit Card
ORD-103359,2024-10-19,2024-10-20,20241019,816,25,4,52.89,7.65,2,0.25,17.42,Credit Card
ORD-103360,2024-12-13,2024-12-15,20241213,546,11,9,38.04,6.78,1,0.2,13.24,Credit Card
ORD-103361,2023-01-06,2023-01-11,20230106,133,30,30,496.3,126.29,2,0.05,22.03,Credit Card
ORD-103362,2023-06-01,2023-06-04,20230601,807,9,11,2075.5,235.55,2,0.15,38.59,Online
ORD-103363,2023-07-22,2023-07-26,20230722,521,2,1,1240.78,389.26,2,0.0,22.27,UPI
ORD-103364,2024-02-15,2024-02-19,20240215,630,4,10,182.26,50.7,1,0.0,11.38,Online
ORD-103365,2024-12-20,2024-12-23,20241220,348,5,37,913.88,221.04,6,0.05,21.24,Debit Card
ORD-103366,2023-07-28,2023-07-31,20230728,816,16,32,1408.7,274.02,4,0.05,22.05,Credit Card
ORD-103367,2022-11-08,2022-11-11,20221108,151,7,35,712.48,168.53,2,0.25,27.39,Credit Card
ORD-103368,2023-04-12,2023-04-19,20230412,412,11,30,172.64,52.81,4,0.1,16.83,Credit Card
ORD-103369,2024-10-28,2024-11-03,20241028,74,30,19,254.37,62.46,1,0.05,17.76,Online
ORD-103370,2024-01-13,2024-01-19,20240113,220,32,31,100.49,30.56,3,0.1,16.06,Credit Card
ORD-103371,2024-10-11,2024-10-12,20241011,648,23,2,5.36,-1.99,1,0.1,12.74,Cash
ORD-103372,2024-10-02,2024-10-04,20241002,768,11,11,46.69,12.5,1,0.05,12.3,Debit Card
ORD-103373,2022-01-28,2022-01-31,20220128,847,10,21,180.66,65.29,6,0.0,30.24,UPI
ORD-103374,2024-11-29,2024-11-30,20241129,243,8,30,317.24,49.74,3,0.2,21.03,Online
ORD-103375,2022-06-09,2022-06-16,20220609,182,21,10,31.19,7.53,2,0.0,14.13,Debit Card
ORD-103376,2024-03-16,2024-03-20,20240316,607,25,25,33.26,7.19,1,0.05,11.76,Online
ORD-103377,2023-10-22,2023-10-24,20231022,42,20,4,5.88,-1.39,1,0.05,11.69,Credit Card
ORD-103378,2023-02-05,2023-02-07,20230205,627,20,19,6.28,-1.08,1,0.0,11.71,Debit Card
ORD-103379,2023-09-09,2023-09-16,20230909,400,26,26,23.5,5.06,2,0.0,13.06,Credit Card
ORD-103380,2022-04-18,2022-04-25,20220418,644,15,18,152.27,46.14,2,0.0,11.73,Debit Card
ORD-103381,2023-11-12,2023-11-14,20231112,257,14,7,47.16,17.77,2,0.0,16.61,Online
ORD-103382,2023-02-25,2023-02-28,20230225,487,25,18,32.75,6.06,1,0.1,12.63,Credit Card
ORD-103383,2022-11-08,2022-11-12,20221108,78,8,21,664.25,111.21,6,0.2,23.87,Debit Card
ORD-103384,2024-05-27,2024-05-29,20240527,72,12,10,882.16,151.1,2,0.05,21.97,Credit Card
ORD-103385,2023-02-23,2023-03-01,20230223,695,20,16,11.6,-0.54,2,0.05,16.79,Credit Card
ORD-103386,2023-06-28,2023-07-04,20230628,182,31,13,803.82,144.44,3,0.05,23.68,Credit Card
ORD-103387,2022-09-29,2022-10-02,20220929,407,32,22,37.22,10.29,1,0.05,11.0,Online
ORD-103388,2023-02-05,2023-02-08,20230205,463,10,20,63.69,20.85,2,0.0,16.86,Credit Card
ORD-103389,2022-04-28,2022-05-02,20220428,607,22,3,22.61,2.98,2,0.1,16.04,Debit Card
ORD-103390,2022-09-16,2022-09-23,20220916,803,9,24,2045.95,228.77,2,0.15,47.85,Online
ORD-103391,2022-04-20,2022-04-22,20220420,499,9,11,4836.65,856.34,4,0.0,40.74,Credit Card
ORD-103392,2024-10-21,2024-10-25,20241021,608,22,23,13.0,2.43,1,0.0,8.67,Credit Card
ORD-103393,2022-03-28,2022-03-31,20220328,303,19,14,8.87,-0.23,1,0.05,11.55,Credit Card
ORD-103394,2023-07-26,2023-07-30,20230726,634,24,18,17.01,1.31,2,0.15,14.72,Credit Card
ORD-103395,2023-05-27,2023-05-29,20230527,689,22,32,12.88,1.77,1,0.0,10.4,Cash
ORD-103396,2024-06-18,2024-06-20,20240618,247,8,20,1014.45,253.46,8,0.0,29.41,Credit Card
ORD-103397,2024-09-28,2024-10-03,20240928,840,20,3,6.8,-0.8,1,0.0,11.62,Online
ORD-103398,2024-12-28,2024-12-30,20241228,191,27,38,69.24,12.91,1,0.0,12.56,Cash
ORD-103399,2023-12-29,2024-01-05,20231229,825,24,25,31.16,7.92,3,0.0,16.54,UPI
ORD-103400,2024-06-21,2024-06-24,20240621,13,6,29,636.85,-61.06,1,0.25,33.32,Online
ORD-103401,2024-09-14,2024-09-18,20240914,767,12,28,435.78,72.43,1,0.05,17.16,Online
ORD-103402,2022-12-09,2022-12-15,20221209,653,9,12,5746.73,791.31,5,0.1,37.8,Credit Card
ORD-103403,2022-05-05,2022-05-06,20220505,23,17,34,160.87,40.74,1,0.0,12.31,Debit Card
ORD-103404,2024-05-16,2024-05-18,20240516,102,24,12,14.79,-0.45,2,0.25,16.01,Credit Card
ORD-103405,2023-01-04,2023-01-08,20230104,502,13,6,230.35,57.32,3,0.2,13.94,Credit Card
ORD-103406,2024-08-24,2024-08-26,20240824,385,16,11,421.91,86.64,1,0.0,17.66,Debit Card
ORD-103407,2024-01-06,2024-01-09,20240106,308,4,30,601.12,136.47,4,0.15,22.27,UPI
ORD-103408,2023-05-06,2023-05-09,20230506,173,6,39,4800.53,1041.57,5,0.0,41.56,Credit Card
ORD-103409,2024-09-21,2024-09-24,20240921,719,1,2,1241.87,336.58,5,0.0,31.83,Cash
ORD-103410,2023-06-29,2023-07-02,20230629,825,13,25,261.61,73.62,3,0.1,21.37,UPI
ORD-103411,2024-05-31,2024-06-06,20240531,772,13,16,259.52,84.32,3,0.0,18.6,Online
ORD-103412,2023-08-02,2023-08-08,20230802,784,4,31,179.59,41.8,1,0.1,13.99,Cash
ORD-103413,2022-03-14,2022-03-16,20220314,494,31,2,810.75,129.29,3,0.1,24.38,Online
ORD-103414,2023-02-10,2023-02-17,20230210,618,1,37,1267.91,344.8,5,0.0,29.18,Online
